CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,TELEFONO_2,TELEFONO_3,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
11-01-0478-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO RETALHULEU,6A. AVENIDA 3-40 ZONA 1,73641130,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,SALVADOR LIMA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0480-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO SUPERACION,3A. AVENIDA DEL RASTRO Y 4A. CALLE ZONA 4,00944580,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,PEDRO MANUEL LUCAS CHANTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0482-46,11-017,RETALHULEU,RETALHULEU,COLEGIO EVANGELICO MIXTO SINAI II,2A. CALLE 5-16 ZONA 4,77153400,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,EVELYN ELIZABETH MALDONADO PACHECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0484-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO BASICO Y BACHILLERATO POR MADUREZ DESARROLLO INTEGRADOR,3A. CALLE 6-49 ZONA 4,71714010,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,LIC. OSCAR ROBERTO ANGEL OVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0486-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO TECNOLOGICO SAN AGUSTIN,1A. CALLE 4-05 ZONA 4,77131250,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,SINDY LINETH YOC GAMBOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0488-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO ISIDRO TARACENA,4A. AVENIDA 4-58 ZONA 1,88627100,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,JUAN ENRIQUE GOMEZ PORRON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0490-46,11-017,RETALHULEU,RETALHULEU,COLEGIO CRISTIANO BELEN,ALDEA LA GUITARRA,01729460,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,KEILY DALILA LOPEZ SIGUENZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0492-46,11-017,RETALHULEU,RETALHULEU,COLEGIO PRIVADO MIXTO NUEVA GENERACION,"1A. CALLE 5-03 ZONA 1, CALZADA NAVIDAD",77188420,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,SHEILY PAULINA GUOX LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0494-46,11-017,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO RETALTECO DE FORMACION INTEGRAL,8A. AV. 8-01 ZONA 1,77126960,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,JORGE LUIS DIAZ DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0496-46,11-017,RETALHULEU,RETALHULEU,COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION Y CAPACITACION MIGUEL ANGEL ASTURIAS,LOTIFICACION EL INFIERNITO CABALLO BLANCO,89796280,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,EDUARDO GOMEZ GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0498-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO LICEO RETALTECO,3A. AVE. 6-49 ZONA1,77105800,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,JORGE FELIX VASQUEZ ORDONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0501-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO CRISTIANO NUEVOS HORIZONTES,5TA. CALLE 4-31 ZONA 1,52577910,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,YANEIDI STEFANI PU MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0503-46,11-017,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO NUEVA CANDELARIA,ALDEA NUEVA CANDELARIA,25670150,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,OSVALDO ZACARIAS ICHEL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0505-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO PRIVADO MIXTO POETA ORELLANA MATTA,9AV. 15 CALLE LOTIFICACION PERU ZONA 4,47918620,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,SILVIA RODRIGUEZ CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0507-46,11-017,RETALHULEU,RETALHULEU,COLEGIO EVANGELICO MIXTO PALABRA VIVA,2DA. AVENIDA 6-90 ZONA 5 AVENIDA FUNDABIEM,71018650,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,OLIMPIA DEL PILAR CARDOZA REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0511-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS DE RETALHULEU,CALZADA LAS PALMAS 13-70 ZONA 6,95913510,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MIGUEL ANGEL PISQUIY QUIXTAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0513-46,11-017,RETALHULEU,RETALHULEU,COLEGIO JOSE BATRES MONTUFAR,"3A. AVENIDA 6-92 ZONA 2, LOTIFICACION EL RIO",62205140,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,EDELMIRA SANTOS SANCHEZ MORAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0515-46,11-017,RETALHULEU,RETALHULEU,COLEGIO PRIVADO URBANO MIXTO BILINGUE PARAISO,3A. AVENIDA 7-69 ZONA 2,77188610,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,JORGE ROBERTO ARREAGA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0519-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO IDEAS,"9A. AV. ""A"" 2-05 ZONA 4, RESIDENCIALES ANA LUCIA",77211560,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,ABRAHAM ISAIAS VELASQUEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0521-46,11-017,RETALHULEU,RETALHULEU,COLEGIO TECNOLOGICO JAN KOMENSKY,5TA. CALLE 6-80 ZONA 1,21595390,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,AXEL OTONIEL XICARA CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0522-46,11-017,RETALHULEU,RETALHULEU,COLEGIO NACIONAL DE EDUCACION VIRTUAL TESLA,"ENTRADA MONTE BELLO 1, 5TA. CALLE ZONA 6",10394750,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MIGUEL ANGEL CORDERO MONZON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,VIRTUAL A DISTANCIA,RETALHULEU
11-01-0523-46,11-017,RETALHULEU,RETALHULEU,COLEGIO TECNOLOGICO CENTROAMERICANO COLTEC,7A. CALLE 4-19 ZONA 1,01998880,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NORMA KARINA YEE OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU
11-01-0525-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO EN COMPUTACION LA MERCED,4TA. AV. 4-58 ZONA 1,77188570,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MARJORY VANESSA CABRERA ELIAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0527-46,11-014,RETALHULEU,RETALHULEU,INSTITUTO NACIONAL MIXTO NOCTURNO DE EDUCACION MEDIA,3A. CALLE 6-49 ZONA 4,34947880,NO DISPONIBLE,NO DISPONIBLE,JULIO CESAR HERRERA ROLDAN,JUAN DE DIOS RODAS HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU
11-01-0529-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO MARIO MONTEFORTE TOLEDO,4TA. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO,77131900,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,GLENDA JEANETTE CHAVEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0531-46,11-017,RETALHULEU,RETALHULEU,COLEGIO TECNOLOGICO BLAISE PASCAL,2A. CALLE 5-82 ZONA 1,71699660,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,YENIFFER ANALY MAKEPEACE RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0534-46,11-017,RETALHULEU,RETALHULEU,COLEGIO TECNOLOGICO CENTROAMERICANO COLTEC,7A. CALLE 4-19 ZONA 1,91998880,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NORMA KARINA YEE OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU
11-01-0538-46,11-004,RETALHULEU,RETALHULEU,COLEGIO BILINGUE AMERICANO,"4TA. AVENIDA ""B"" 2-82 ZONA 1",76631710,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MELISSA MARIA GABRIELA HERNANDEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-0540-46,11-004,RETALHULEU,RETALHULEU,COLEGIO PRIVADO AMERICA DIGITAL,LOTE NO. 64 CENTRO URBANO CABALLO BLANCO,32850860,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MARLON IVAN PEREZ PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-0542-46,11-017,RETALHULEU,RETALHULEU,COLEGIO PRIVADO AMERICA DIGITAL,LOTE NO. 64 CENTRO URBANO CABALLO BLANCO,62356310,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MARLON IVAN PEREZ PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0545-46,11-017,RETALHULEU,RETALHULEU,COLEGIO PRIVADO MIXTO MONTERREY,4TA. CALLE 10-39 ZONA 4 RESIDENCIALES ANA LUCIA,77128370,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,ZOILA VERONICA ESPINOZA MACHIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-0809-46,11-004,RETALHULEU,RETALHULEU,EL BOSQUE,CANTON DOLORES ZONA 6 FINCA EL BOSQUE,77142250,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MARCO ANTONIO DEL CID FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1108-46,11-017,RETALHULEU,RETALHULEU,INSTITUTO DE EDUCACION ARTISTICA DEL SUR IDEAS,9AV. A 2-05 ZONA 4 RESIDENCIALES ANA LUCIA,77137710,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,ABRAHAM ISAIAS VELASQUEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SABATINO,RETALHULEU
11-01-1177-46,11-004,RETALHULEU,RETALHULEU,INSTITUTO DE COMPUTACION INFORMATICA,RUTA 6 W 10A. AVENIDA 0-50 ZONA 4 RESIDENCIALES ANA LUCIA,77162710,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,IRMA VIOLETA CALDERON VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-01-1182-46,11-004,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO NUESTRO MUNDO,7A. CALLE 8-72 ZONA 1,77107730,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NO REGISTRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1220-46,11-004,RETALHULEU,RETALHULEU,COLEGIO EVANGELICO MIXTO SINAI,"5A. CALLE, INGRESO A LA COLONIA EL PEDREGAL I, ZONA 6",77151890,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,RODERICO OSWALDO MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1286-46,11-004,RETALHULEU,RETALHULEU,COLEGIO PRIVADO URBANO MIXTO MONTERREY,4A CALLE 10-39 ZONA 4 RESIDENCIALES ANA LUCIA,77128370,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,ZOILA VERONICA ESPINOZA MACHIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1287-46,11-004,RETALHULEU,RETALHULEU,COLEGIO PRIVADO URBANO MIXTO BILINGUE PARAISO,3A. AVENIDA 7-69 ZONA 2,77188610,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,JORGE ROBERTO ARREAGA PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1309-46,11-014,RETALHULEU,RETALHULEU,ESCUELA NORMAL DE EDUCACION FISICA,"INTERIOR COMPLEJO DEPORTIVO ""TAKALIK ABAJ"" KM. 186.5 ZONA 5 SALIDA A CHAMPERICO",77114220,NO DISPONIBLE,NO DISPONIBLE,JULIO CESAR HERRERA ROLDAN,MARIZA AMARILIS SOLOGAISTOA MEJIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-01-1324-46,11-017,RETALHULEU,RETALHULEU,COLEGIO CIENTIFICO AMERICANO GALILEO,11 CALLE 5-01 ZONA 2,77123120,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,X,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1329-46,11-017,RETALHULEU,RETALHULEU,COLEGIO CIENTIFICO ALBERT EINSTEIN,2A.CALLE Y 3A. AVENIDA 2-90 ZONA 1,NO DISPONIBLE,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NO REGISTRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1369-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO CRISTIANO NUEVOS HORIZONTES,5A. CALLE 4-31 ZONA 1,52577910,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,YANEIDI STEFANI PU MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1372-46,11-004,RETALHULEU,RETALHULEU,COLEGIO TECNOLOGICO SANTA MARIA,"3RA. AVENIDA 6-92 ZONA 2, LOTIFICACION EL RIO",72528070,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,PATRICIA ELIZABETH DE LEON SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1406-46,11-017,RETALHULEU,RETALHULEU,COLEGIO MIXTO ISIDRO TARACENA,4A. AV. 3-58 ZONA 1,77105630,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,JUAN ENRIQUE GOMEZ PORRON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1407-46,11-004,RETALHULEU,RETALHULEU,COLEGIO MIXTO MARIO MONTEFORTE TOLEDO,4A. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO,77131900,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,GLENDA JEANETTE CHAVEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1424-46,11-004,RETALHULEU,RETALHULEU,LICEO EVANGELICO GUATEMALTECO ISRAEL,DEPARTAMENTO DE RETALHULEU,19297430,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,BELBIN ROMEO CALDERON VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1425-46,11-004,RETALHULEU,RETALHULEU,COLEGIO MIXTO LAVAGNINO,5A. CALLE  A  4-31 ZONA 1,77159530,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NO REGISTRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1447-46,11-017,RETALHULEU,RETALHULEU,COLEGIO COSTA SUR,11 CALLE 5-52 ZONA 1,77168080,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NO REGISTRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1448-46,11-017,RETALHULEU,RETALHULEU,COLEGIO COSTA SUR,7A. CALLE 4-55 ZONA 1,77168080,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,JACQUELINE JEANNETTE MAZARIEGOS ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1484-46,11-017,RETALHULEU,RETALHULEU,COLEGIO CIENTIFICO ALBERT EINSTEIN,2A. CALLE Y 3A. AVENIDA 2-90 ZONA 1,77170810,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NO REGISTRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-01-1492-46,11-004,RETALHULEU,RETALHULEU,COLEGIO MIXTO CENTROAMERICANO,5A. CALLE 5-05 ZONA 6,77136570,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,NORMA KARINA YEE OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1503-46,11-017,RETALHULEU,RETALHULEU,CENTRO EDUCATIVO JUAN PABLO II,7A. CALLE 4-47 ZONA 1,77104900,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,PEDRO EDUARDO CHAVEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0011-46,11-017,RETALHULEU,SAN SEBASTIAN,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,KM. 184 CANTÓN PUCA,01067620,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MELVIN RAFAEL REYES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0013-46,11-017,RETALHULEU,SAN SEBASTIAN,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,KM. 184 CANTÓN PUCA,77132680,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,MELVIN RAFAEL REYES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0015-46,11-014,RETALHULEU,SAN SEBASTIAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,CASCO URBANO,56218610,NO DISPONIBLE,NO DISPONIBLE,JULIO CESAR HERRERA ROLDAN,MARLON IVONI BARILLAS MELENDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0027-46,11-018,RETALHULEU,SAN SEBASTIAN,INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO,FINAL CALZADA LAS PALMAS CANTON PUCA,77102900,NO DISPONIBLE,NO DISPONIBLE,MIRTA ALIDA CASTELLANOS MARROQUIN,ZOILA MARGARITA MARTINEZ DUQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0028-46,11-018,RETALHULEU,SAN SEBASTIAN,INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO,FINAL DE CALZADA LAS PALMAS,77102900,NO DISPONIBLE,NO DISPONIBLE,MIRTA ALIDA CASTELLANOS MARROQUIN,JUAN CARLOS DE LEON ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0037-46,11-018,RETALHULEU,SAN SEBASTIAN,INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO,FINAL CALZADA LAS PALMAS,77102900,NO DISPONIBLE,NO DISPONIBLE,MIRTA ALIDA CASTELLANOS MARROQUIN,JUAN CARLOS DE LEON ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-02-0038-46,11-018,RETALHULEU,SAN SEBASTIAN,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,KM 184 CANTÓN PUCA,01067620,NO DISPONIBLE,NO DISPONIBLE,MIRTA ALIDA CASTELLANOS MARROQUIN,MELVIN RAFAEL REYES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-02-0039-46,11-018,RETALHULEU,SAN SEBASTIAN,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,KM. 184 CANTÓN PUCA,77132680,NO DISPONIBLE,NO DISPONIBLE,MIRTA ALIDA CASTELLANOS MARROQUIN,MELVIN RAFAEL REYES LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0044-46,11-017,RETALHULEU,SAN SEBASTIAN,COLEGIO PRIVADO MIXTO SAN SEBASTIAN,"AVENIDA CENTRAL, CANTON SAMALA 1",79666170,NO DISPONIBLE,NO DISPONIBLE,MIGUEL ANGEL ARMAS ROCHA,ANAHI DEL PILAR HERNANDEZ CHOCHOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
